Time (s),Voltage(CH1) (V),Voltage(CH2) (V)
1.53596e-05,-5.08,-1.016
1.5360000000000002e-05,-5.08,-1.016
1.53604e-05,-5.08,-1.016
1.53608e-05,-5.08,-1.016
1.53612e-05,-5.08,-1.016
1.5361600000000002e-05,-5.08,-1.016
1.5362e-05,-5.08,-1.016
1.53624e-05,-5.08,-1.016
1.53628e-05,-5.08,-1.016
1.53632e-05,-5.08,-1.016
1.53636e-05,-5.08,-1.016
1.5364e-05,-5.08,-1.016
1.53644e-05,-5.08,-1.016
1.53648e-05,-5.08,-1.016
1.53652e-05,-5.08,-1.016
1.53656e-05,-5.08,-1.016
1.5366e-05,-5.08,-1.016
1.53664e-05,-5.08,-1.016
1.53668e-05,-5.08,-1.016
1.53672e-05,-5.08,-1.016
1.5367600000000002e-05,-5.08,-1.016
1.5368e-05,-5.08,-1.016
1.53684e-05,-5.08,-1.016
1.53688e-05,-5.08,-1.016
1.5369200000000002e-05,-5.08,-1.016
1.53696e-05,-5.08,-1.016
1.537e-05,-5.08,-1.016
1.53704e-05,-5.08,-1.016
1.5370800000000002e-05,-5.08,-1.016
1.53712e-05,-5.08,-1.016
1.53716e-05,-5.08,-1.016
1.5372e-05,-5.08,-1.016
1.5372400000000002e-05,-5.08,-1.016
1.53728e-05,-5.08,-1.016
1.53732e-05,-5.08,-1.016
1.53736e-05,-5.08,-1.016
1.5374000000000002e-05,-5.08,-1.016
1.53744e-05,-5.08,-1.016
1.53748e-05,-5.08,-1.016
1.53752e-05,-5.08,-1.016
1.53756e-05,-5.08,-1.016
1.5376e-05,-5.08,-1.016
1.53764e-05,-5.08,-1.016
1.53768e-05,-5.08,-1.016
1.53772e-05,-5.08,-1.016
1.53776e-05,-5.08,-1.016
1.5378e-05,-5.08,-1.016
1.5378400000000002e-05,-5.08,-1.016
1.53788e-05,-5.08,-1.016
1.53792e-05,-5.08,-1.016
1.53796e-05,-5.08,-1.016
1.5380000000000002e-05,-5.08,-1.016
1.53804e-05,-5.08,-1.016
1.53808e-05,-5.08,-1.016
1.53812e-05,-5.08,-1.016
1.5381600000000002e-05,-5.08,-1.016
1.5382e-05,-5.08,-1.016
1.53824e-05,-5.08,-1.016
1.53828e-05,-5.08,-1.016
1.5383200000000002e-05,-5.08,-1.016
1.53836e-05,-5.08,-1.016
1.5384e-05,-5.08,-1.016
1.53844e-05,-5.08,-1.016
1.5384800000000002e-05,-5.08,-1.016
1.53852e-05,-5.08,-1.016
1.53856e-05,-5.08,-1.016
1.5386e-05,-5.08,-1.016
1.53864e-05,-5.08,-1.016
1.53868e-05,-5.08,-1.016
1.53872e-05,-5.08,-1.016
1.53876e-05,-5.08,-1.016
1.5388e-05,-5.08,-1.016
1.53884e-05,-5.08,-1.016
1.53888e-05,-5.08,-1.016
1.53892e-05,-5.08,-1.016
1.53896e-05,-5.08,-1.016
1.539e-05,-5.08,-1.016
1.53904e-05,-5.08,-1.016
1.5390800000000002e-05,-5.08,-1.016
1.53912e-05,-5.08,-1.016
1.53916e-05,-5.08,-1.016
1.5392e-05,-5.08,-1.016
1.5392400000000002e-05,-5.08,-1.016
1.53928e-05,-5.08,-1.016
1.53932e-05,-5.08,-1.016
1.53936e-05,-5.08,-1.016
1.5394000000000002e-05,-5.08,-1.016
1.53944e-05,-5.08,-1.016
1.53948e-05,-5.08,-1.016
1.53952e-05,-5.08,-1.016
1.5395600000000002e-05,-5.08,-1.016
1.5396e-05,-5.08,-1.016
1.53964e-05,-5.08,-1.016
1.53968e-05,-5.08,-1.016
1.53972e-05,-5.08,-1.016
1.53976e-05,-5.08,-1.016
1.5398e-05,-5.08,-1.016
1.53984e-05,-5.08,-1.016
1.53988e-05,-5.08,-1.016
1.53992e-05,-5.08,-1.016
1.53996e-05,-5.08,-1.016
1.54e-05,-5.08,-1.016
1.54004e-05,-5.08,-1.016
1.54008e-05,-5.08,-1.016
1.54012e-05,-5.08,-1.016
1.5401600000000002e-05,-5.08,-1.016
1.5402e-05,-5.08,-1.016
1.54024e-05,-5.08,-1.016
1.54028e-05,-5.08,-1.016
1.5403200000000002e-05,-5.08,-1.016
1.54036e-05,-5.08,-1.016
1.5404e-05,-5.08,-1.016
1.54044e-05,-5.08,-1.016
1.5404800000000002e-05,-5.08,-1.016
1.54052e-05,-5.08,-1.016
1.54056e-05,-5.08,-1.016
1.5406e-05,-5.08,-1.016
1.5406400000000002e-05,-5.08,-1.016
1.54068e-05,-5.08,-1.016
1.54072e-05,-5.08,-1.016
1.54076e-05,-5.08,-1.016
1.5408000000000002e-05,-5.08,-1.016
1.54084e-05,-5.08,-1.016
1.54088e-05,-5.08,-1.016
1.54092e-05,-5.08,-1.016
1.54096e-05,-5.08,-1.016
1.541e-05,-5.08,-1.016
1.54104e-05,-5.08,-1.016
1.54108e-05,-5.08,-1.016
1.54112e-05,-5.08,-1.016
1.54116e-05,-5.08,-1.016
1.5412e-05,-5.08,-1.016
1.5412400000000002e-05,-5.08,-1.016
1.54128e-05,-5.08,-1.016
1.54132e-05,-5.08,-1.016
1.54136e-05,-5.08,-1.016
1.5414000000000002e-05,-5.08,-1.016
1.54144e-05,-5.08,-1.016
1.54148e-05,-5.08,-1.016
1.54152e-05,-5.08,-1.016
1.5415600000000002e-05,-5.08,-1.016
1.5416e-05,-5.08,-1.016
1.54164e-05,-5.08,-1.016
1.54168e-05,-5.08,-1.016
1.5417200000000002e-05,-5.08,-1.016
1.54176e-05,-5.08,-1.016
1.5418e-05,-5.08,-1.016
1.54184e-05,-5.08,-1.016
1.5418800000000002e-05,-5.08,-1.016
1.54192e-05,-5.08,-1.016
1.54196e-05,-5.08,-1.016
1.542e-05,-5.08,-1.016
1.54204e-05,-5.08,-1.016
1.54208e-05,-5.08,-1.016
1.54212e-05,-5.08,-1.016
1.54216e-05,-5.08,-1.016
1.5422e-05,-5.08,-1.016
1.54224e-05,-5.08,-1.016
1.54228e-05,-5.08,-1.016
1.54232e-05,-5.08,-1.016
1.54236e-05,-5.08,-1.016
1.5424e-05,-5.08,-1.016
1.54244e-05,-5.08,-1.016
1.5424800000000002e-05,-5.08,-1.016
1.54252e-05,-5.08,-1.016
1.54256e-05,-5.08,-1.016
1.5426e-05,-5.08,-1.016
1.5426400000000002e-05,-5.08,-1.016
1.54268e-05,-5.08,-1.016
1.54272e-05,-5.08,-1.016
1.54276e-05,-5.08,-1.016
1.5428000000000002e-05,-5.08,-1.016
1.54284e-05,-5.08,-1.016
1.54288e-05,-5.08,-1.016
1.54292e-05,-5.08,-1.016
1.5429600000000002e-05,-5.08,-1.016
1.543e-05,-5.08,-1.016
1.54304e-05,-5.08,-1.016
1.54308e-05,-5.08,-1.016
1.54312e-05,-5.08,-1.016
1.54316e-05,-5.08,-1.016
1.5432e-05,-5.08,-1.016
1.54324e-05,-5.08,-1.016
1.54328e-05,-5.08,-1.016
1.54332e-05,-5.08,-1.016
1.54336e-05,-5.08,-1.016
1.5434e-05,-5.08,-1.016
1.54344e-05,-5.08,-1.016
1.54348e-05,-5.08,-1.016
1.54352e-05,-5.08,-1.016
1.5435600000000002e-05,-5.08,-1.016
1.5436e-05,-5.08,-1.016
1.54364e-05,-5.08,-1.016
1.54368e-05,-5.08,-1.016
1.5437200000000002e-05,-5.08,-1.016
1.54376e-05,-5.08,-1.016
1.5438e-05,-5.08,-1.016
1.54384e-05,-5.08,-1.016
1.5438800000000002e-05,-5.08,-1.016
1.54392e-05,-5.08,-1.016
1.54396e-05,-5.08,-1.016
1.544e-05,-5.08,-1.016
1.5440400000000002e-05,-5.08,-1.016
1.54408e-05,-5.08,-1.016
1.54412e-05,-5.08,-1.016
1.54416e-05,-5.08,-1.016
1.5442000000000002e-05,-5.08,-1.016
1.54424e-05,-5.08,-1.016
1.54428e-05,-5.08,-1.016
1.54432e-05,-5.08,-1.016
1.54436e-05,-5.08,-1.016
1.5444e-05,-5.08,-1.016
1.54444e-05,-5.08,-1.016
1.54448e-05,-5.08,-1.016
1.54452e-05,-5.08,-1.016
1.54456e-05,-5.08,-1.016
1.5446e-05,-5.08,-1.016
1.5446400000000002e-05,-5.08,-1.016
1.54468e-05,-5.08,-1.016
1.54472e-05,-5.08,-1.016
1.54476e-05,-5.08,-1.016
1.5448000000000002e-05,-5.08,-1.016
1.54484e-05,-5.08,-1.016
1.54488e-05,-5.08,-1.016
1.54492e-05,-5.08,-1.016
1.5449600000000002e-05,-5.08,-1.016
1.545e-05,-5.08,-1.016
1.54504e-05,-5.08,-1.016
1.54508e-05,-5.08,-1.016
1.5451200000000002e-05,-5.08,-1.016
1.54516e-05,-5.08,-1.016
1.5452e-05,-5.08,-1.016
1.54524e-05,-5.08,-1.016
1.5452800000000002e-05,-5.08,-1.016
1.54532e-05,-5.08,-1.016
1.54536e-05,-5.08,-1.016
1.5454e-05,-5.08,-1.016
1.54544e-05,-5.08,-1.016
1.54548e-05,-5.08,-1.016
1.54552e-05,-5.08,-1.016
1.54556e-05,-5.08,-1.016
1.5456e-05,-5.08,-1.016
1.54564e-05,-5.08,-1.016
1.54568e-05,-5.08,-1.016
1.5457200000000002e-05,-5.08,-1.016
1.54576e-05,-5.08,-1.016
1.5458e-05,-5.08,-1.016
1.54584e-05,-5.08,-1.016
1.5458800000000002e-05,-5.08,-1.016
1.54592e-05,-5.08,-1.016
1.54596e-05,-5.08,-1.016
1.546e-05,-5.08,-1.016
1.5460400000000002e-05,-5.08,-1.016
1.54608e-05,-5.08,-1.016
1.54612e-05,-5.08,-1.016
1.54616e-05,-5.08,-1.016
1.5462000000000002e-05,-5.08,-1.016
1.54624e-05,-5.08,-1.016
1.54628e-05,-5.08,-1.016
1.54632e-05,-5.08,-1.016
1.5463600000000002e-05,-5.08,-1.016
1.5464e-05,-5.08,-1.016
1.54644e-05,-5.08,-1.016
1.54648e-05,-5.08,-1.016
1.54652e-05,-5.08,-1.016
1.54656e-05,-5.08,-1.016
1.5466e-05,-5.08,-1.016
1.54664e-05,-5.08,-1.016
1.54668e-05,-5.08,-1.016
1.54672e-05,-5.08,-1.016
1.54676e-05,-5.08,-1.016
1.5468e-05,-5.08,-1.016
1.54684e-05,-5.08,-1.016
1.54688e-05,-5.08,-1.016
1.54692e-05,-5.08,-1.016
1.5469600000000002e-05,-5.08,-1.016
1.547e-05,-5.08,-1.016
1.54704e-05,-5.08,-1.016
1.54708e-05,-5.08,-1.016
1.5471200000000002e-05,-5.08,-1.016
1.54716e-05,-5.08,-1.016
1.5472e-05,-5.08,-1.016
1.54724e-05,-5.08,-1.016
1.5472800000000002e-05,-5.08,-1.016
1.54732e-05,-5.08,-1.016
1.54736e-05,-5.08,-1.016
1.5474e-05,-5.08,-1.016
1.5474400000000002e-05,-5.08,-1.016
1.54748e-05,-5.08,-1.016
1.54752e-05,-5.08,-1.016
1.54756e-05,-5.08,-1.016
1.5476e-05,-5.08,-1.016
1.54764e-05,-5.08,-1.016
1.54768e-05,-5.08,-1.016
1.54772e-05,-5.08,-1.016
1.54776e-05,-5.08,-1.016
1.5478e-05,-5.08,-1.016
1.54784e-05,-5.08,-1.016
1.54788e-05,-5.08,-1.016
1.54792e-05,-5.08,-1.016
1.54796e-05,-5.08,-1.016
1.548e-05,-5.08,-1.016
1.5480400000000002e-05,-5.08,-1.016
1.54808e-05,-5.08,-1.016
1.54812e-05,-5.08,-1.016
1.54816e-05,-5.08,-1.016
1.5482000000000002e-05,-5.08,-1.016
1.54824e-05,-5.08,-1.016
1.54828e-05,-5.08,-1.016
1.54832e-05,-5.08,-1.016
1.5483600000000002e-05,-5.08,-1.016
1.5484e-05,-5.08,-1.016
1.54844e-05,-5.08,-1.016
1.54848e-05,-5.08,-1.016
1.5485200000000002e-05,-5.08,-1.016
1.54856e-05,-5.08,-1.016
1.5486e-05,-5.08,-1.016
1.54864e-05,-5.08,-1.016
1.5486800000000002e-05,-5.08,-1.016
1.54872e-05,-5.08,-1.016
1.54876e-05,-5.08,-1.016
1.5488e-05,-5.08,-1.016
1.54884e-05,-5.08,-1.016
1.54888e-05,-5.08,-1.016
1.54892e-05,-5.08,-1.016
1.54896e-05,-5.08,-1.016
1.549e-05,-5.08,-1.016
1.54904e-05,-5.08,-1.016
1.54908e-05,-5.08,-1.016
1.5491200000000002e-05,-5.08,-1.016
1.54916e-05,-5.08,-1.016
1.5492e-05,-5.08,-1.016
1.54924e-05,-5.08,-1.016
1.5492800000000002e-05,-5.08,-1.016
1.54932e-05,-5.08,-1.016
1.54936e-05,-5.08,-1.016
1.5494e-05,-5.08,-1.016
1.5494400000000002e-05,-5.08,-1.016
1.54948e-05,-5.08,-1.016
1.54952e-05,-5.08,-1.016
1.54956e-05,-5.08,-1.016
1.5496000000000002e-05,-5.08,-1.016
1.54964e-05,-5.08,-1.016
1.54968e-05,-5.08,-1.016
1.54972e-05,-5.08,-1.016
1.5497600000000002e-05,-5.08,-1.016
1.5498e-05,-5.08,-1.016
1.54984e-05,-5.08,-1.016
1.54988e-05,-5.08,-1.016
1.54992e-05,-5.08,-1.016
1.54996e-05,-5.08,-1.016
1.55e-05,-5.08,-1.016
1.55004e-05,-5.08,-1.016
1.55008e-05,-5.08,-1.016
1.55012e-05,-5.08,-1.016
1.55016e-05,-5.08,-1.016
1.5502e-05,-5.08,-1.016
1.55024e-05,-5.08,-1.016
1.55028e-05,-5.08,-1.016
1.55032e-05,-5.08,-1.016
1.5503600000000002e-05,-5.08,-1.016
1.5504e-05,-5.08,-1.016
1.55044e-05,-5.08,-1.016
1.55048e-05,-5.08,-1.016
1.5505200000000002e-05,-5.08,-1.016
1.55056e-05,-5.08,-1.016
1.5506e-05,-5.08,-1.016
1.55064e-05,-5.08,-1.016
1.5506800000000002e-05,-5.08,-1.016
1.55072e-05,-5.08,-1.016
1.55076e-05,-5.08,-1.016
1.5508e-05,-5.08,-1.016
1.5508400000000002e-05,-5.08,-1.016
1.55088e-05,-5.08,-1.016
1.55092e-05,-5.08,-1.016
1.55096e-05,-5.08,-1.016
1.551e-05,-5.08,-1.016
1.55104e-05,-5.08,-1.016
1.55108e-05,-5.08,-1.016
1.55112e-05,-5.08,-1.016
1.55116e-05,-5.08,-1.016
1.5512e-05,-5.08,-1.016
1.55124e-05,-5.08,-1.016
1.55128e-05,-5.08,-1.016
1.55132e-05,-5.08,-1.016
1.55136e-05,-5.08,-1.016
1.5514e-05,-5.08,-1.016
1.5514400000000002e-05,-5.08,-1.016
1.55148e-05,-5.08,-1.016
1.55152e-05,-5.08,-1.016
1.55156e-05,-5.08,-1.016
1.5516000000000002e-05,-5.08,-1.016
1.55164e-05,-5.08,-1.016
1.55168e-05,-5.08,-1.016
1.55172e-05,-5.08,-1.016
1.5517600000000002e-05,-5.08,-1.016
1.5518e-05,-5.08,-1.016
1.55184e-05,-5.08,-1.016
1.55188e-05,-5.08,-1.016
1.5519200000000002e-05,-5.08,-1.016
1.55196e-05,-5.08,-1.016
1.552e-05,-5.08,-1.016
1.55204e-05,-5.08,-1.016
1.5520800000000002e-05,-5.08,-1.016
1.55212e-05,-5.08,-1.016
1.55216e-05,-5.08,-1.016
1.5522e-05,-5.08,-1.016
1.55224e-05,-5.08,-1.016
1.55228e-05,-5.08,-1.016
1.55232e-05,-5.08,-1.016
1.55236e-05,-5.08,-1.016
1.5524e-05,-5.08,-1.016
1.55244e-05,-5.08,-1.016
1.55248e-05,-5.08,-1.016
1.5525200000000002e-05,-5.08,-1.016
1.55256e-05,-5.08,-1.016
1.5526e-05,-5.08,-1.016
1.55264e-05,-5.08,-1.016
1.5526800000000002e-05,-5.08,-1.016
1.55272e-05,-5.08,-1.016
1.55276e-05,-5.08,-1.016
1.5528e-05,-5.08,-1.016
1.5528400000000002e-05,-5.08,-1.016
1.55288e-05,-5.08,-1.016
1.55292e-05,-5.08,-1.016
1.55296e-05,-5.08,-1.016
1.5530000000000002e-05,-5.08,-1.016
1.55304e-05,-5.08,-1.016
1.55308e-05,-5.08,-1.016
1.55312e-05,-5.08,-1.016
1.5531600000000002e-05,-5.08,-1.016
1.5532e-05,-5.08,-1.016
1.55324e-05,-5.08,-1.016
1.55328e-05,-5.08,-1.016
1.55332e-05,-5.08,-1.016
1.55336e-05,-5.08,-1.016
1.5534e-05,-5.08,-1.016
1.55344e-05,-5.08,-1.016
1.55348e-05,-5.08,-1.016
1.55352e-05,-5.08,-1.016
1.55356e-05,-5.08,-1.016
1.5536e-05,-5.08,-1.016
1.55364e-05,-5.08,-1.016
1.55368e-05,-5.08,-1.016
1.55372e-05,-5.08,-1.016
1.5537600000000002e-05,-5.08,-1.016
1.5538e-05,-5.08,-1.016
1.55384e-05,-5.08,-1.016
1.55388e-05,-5.08,-1.016
1.5539200000000002e-05,-5.08,-1.016
1.55396e-05,-5.08,-1.016
1.554e-05,-5.08,-1.016
1.55404e-05,-5.08,-1.016
1.5540800000000002e-05,-5.08,-1.016
1.55412e-05,-5.08,-1.016
1.55416e-05,-5.08,-1.016
1.5542e-05,-5.08,-1.016
1.5542400000000002e-05,-5.08,-1.016
1.55428e-05,-5.08,-1.016
1.55432e-05,-5.08,-1.016
1.55436e-05,-5.08,-1.016
1.5544e-05,-5.08,-1.016
1.55444e-05,-5.08,-1.016
1.55448e-05,-5.08,-1.016
1.55452e-05,-5.08,-1.016
1.55456e-05,-5.08,-1.016
1.5546e-05,-5.08,-1.016
1.55464e-05,-5.08,-1.016
1.55468e-05,-5.08,-1.016
1.55472e-05,-5.08,-1.016
1.55476e-05,-5.08,-1.016
1.5548e-05,-5.08,-1.016
1.5548400000000002e-05,-5.08,-1.016
1.55488e-05,-5.08,-1.016
1.55492e-05,-5.08,-1.016
1.55496e-05,-5.08,-1.016
1.5550000000000002e-05,-5.08,-1.016
1.55504e-05,-5.08,-1.016
1.55508e-05,-5.08,-1.016
1.55512e-05,-5.08,-1.016
1.5551600000000002e-05,-5.08,-1.016
1.5552e-05,-5.08,-1.016
1.55524e-05,-5.08,-1.016
1.55528e-05,-5.08,-1.016
1.5553200000000002e-05,-5.08,-1.016
1.55536e-05,-5.08,-1.016
1.5554e-05,-5.08,-1.016
1.55544e-05,-5.08,-1.016
1.5554800000000002e-05,-5.08,-1.016
1.55552e-05,-5.08,-1.016
1.55556e-05,-5.08,-1.016
1.5556e-05,-5.08,-1.016
1.55564e-05,-5.08,-1.016
1.55568e-05,-5.08,-1.016
1.55572e-05,-5.08,-1.016
1.55576e-05,-5.08,-1.016
1.5558e-05,-5.08,-1.016
1.55584e-05,-5.08,-1.016
1.55588e-05,-5.08,-1.016
1.5559200000000002e-05,-5.08,-1.016
1.55596e-05,-5.08,-1.016
1.556e-05,-5.08,-1.016
1.55604e-05,-5.08,-1.016
1.5560800000000002e-05,-5.08,-1.016
1.55612e-05,-5.08,-1.016
1.55616e-05,-5.08,-1.016
1.5562e-05,-5.08,-1.016
1.5562400000000002e-05,-5.08,-1.016
1.55628e-05,-5.08,-1.016
1.55632e-05,-5.08,-1.016
1.55636e-05,-5.08,-1.016
1.5564000000000002e-05,-5.08,-1.016
1.55644e-05,-5.08,-1.016
1.55648e-05,-5.08,-1.016
1.55652e-05,-5.08,-1.016
1.5565600000000002e-05,-5.08,-1.016
1.5566e-05,-5.08,-1.016
1.55664e-05,-5.08,-1.016
1.55668e-05,-5.08,-1.016
1.55672e-05,-5.08,-1.016
1.55676e-05,-5.08,-1.016
1.5568e-05,-5.08,-1.016
1.55684e-05,-5.08,-1.016
1.55688e-05,-5.08,-1.016
1.55692e-05,-5.08,-1.016
1.55696e-05,-5.08,-1.016
1.5570000000000002e-05,-5.08,-1.016
1.55704e-05,-5.08,-1.016
1.55708e-05,-5.08,-1.016
1.55712e-05,-5.08,-1.016
1.5571600000000002e-05,-5.08,-1.016
1.5572e-05,-5.08,-1.016
1.55724e-05,-5.08,-1.016
1.55728e-05,-5.08,-1.016
1.5573200000000002e-05,-5.08,-1.016
1.55736e-05,-5.08,-1.016
1.5574e-05,-5.08,-1.016
1.55744e-05,-5.08,-1.016
1.5574800000000002e-05,-5.08,-1.016
1.55752e-05,-5.08,-1.016
1.55756e-05,-5.08,-1.016
1.5576e-05,-5.08,-1.016
1.5576400000000002e-05,-5.08,-1.016
1.55768e-05,-5.08,-1.016
1.55772e-05,-5.08,-1.016
1.55776e-05,-5.08,-1.016
1.5578e-05,-5.08,-1.016
1.55784e-05,-5.08,-1.016
1.55788e-05,-5.08,-1.016
1.55792e-05,-5.08,-1.016
1.55796e-05,-5.08,-1.016
1.558e-05,-5.08,-1.016
1.55804e-05,-5.08,-1.016
1.55808e-05,-5.08,-1.016
1.55812e-05,-5.08,-1.016
1.55816e-05,-5.08,-1.016
1.5582e-05,-5.08,-1.016
1.5582400000000002e-05,-5.08,-1.016
1.55828e-05,-5.08,-1.016
1.55832e-05,-5.08,-1.016
1.55836e-05,-5.08,-1.016
1.5584000000000002e-05,-5.08,-1.016
1.55844e-05,-5.08,-1.016
1.55848e-05,-5.08,-1.016
1.55852e-05,-5.08,-1.016
1.5585600000000002e-05,-5.08,-1.016
1.5586e-05,-5.08,-1.016
1.55864e-05,-5.08,-1.016
1.55868e-05,-5.08,-1.016
1.5587200000000002e-05,-5.08,-1.016
1.55876e-05,-5.08,-1.016
1.5588e-05,-5.08,-1.016
1.55884e-05,-5.08,-1.016
1.55888e-05,-5.08,-1.016
1.55892e-05,-5.08,-1.016
1.55896e-05,-5.08,-1.016
1.559e-05,-5.08,-1.016
1.55904e-05,-5.08,-1.016
1.55908e-05,-5.08,-1.016
1.55912e-05,-5.08,-1.016
1.55916e-05,-5.08,-1.016
1.5592e-05,-5.08,-1.016
1.55924e-05,-5.08,-1.016
1.55928e-05,-5.08,-1.016
1.5593200000000002e-05,-5.08,-1.016
1.55936e-05,-5.08,-1.016
1.5594e-05,-5.08,-1.016
1.55944e-05,-5.08,-1.016
1.5594800000000002e-05,-5.08,-1.016
1.55952e-05,-5.08,-1.016
1.55956e-05,-5.08,-1.016
1.5596e-05,-5.08,-1.016
1.5596400000000002e-05,-5.08,-1.016
1.55968e-05,-5.08,-1.016
1.55972e-05,-5.08,-1.016
1.55976e-05,-5.08,-1.016
1.5598000000000002e-05,-5.08,-1.016
1.55984e-05,-5.08,-1.016
1.55988e-05,-5.08,-1.016
1.55992e-05,-5.08,-1.016
1.5599600000000002e-05,-5.08,-1.016
1.56e-05,-5.08,-1.016
1.56004e-05,-5.08,-1.016
1.56008e-05,-5.08,-1.016
1.56012e-05,-5.08,-1.016
1.56016e-05,-5.08,-1.016
1.5602e-05,-5.08,-1.016
1.56024e-05,-5.08,-1.016
1.56028e-05,-5.08,-1.016
1.56032e-05,-5.08,-1.016
1.56036e-05,-5.08,-1.016
1.5604000000000002e-05,-5.08,-1.016
1.56044e-05,-5.08,-1.016
1.56048e-05,-5.08,-1.016
1.56052e-05,-5.08,-1.016
1.5605600000000002e-05,-5.08,-1.016
1.5606e-05,-5.08,-1.016
1.56064e-05,-5.08,-1.016
1.56068e-05,-5.08,-1.016
1.5607200000000002e-05,-5.08,-1.016
1.56076e-05,-5.08,-1.016
1.5608e-05,-5.08,-1.016
1.56084e-05,-5.08,-1.016
1.5608800000000002e-05,-5.08,-1.016
1.56092e-05,-5.08,-1.016
1.56096e-05,-5.08,-1.016
1.561e-05,-5.08,-1.016
1.5610400000000002e-05,-5.08,-1.016
1.56108e-05,-5.08,-1.016
1.56112e-05,-5.08,-1.016
1.56116e-05,-5.08,-1.016
1.5612e-05,-5.08,-1.016
1.56124e-05,-5.08,-1.016
1.56128e-05,-5.08,-1.016
1.56132e-05,-5.08,-1.016
1.56136e-05,-5.08,-1.016
1.5614e-05,-5.08,-1.016
1.56144e-05,-5.08,-1.016
1.56148e-05,-5.08,-1.016
1.56152e-05,-5.08,-1.016
1.56156e-05,-5.08,-1.016
1.5616e-05,-5.08,-1.016
1.5616400000000002e-05,-5.08,-1.016
1.56168e-05,-5.08,-1.016
1.56172e-05,-5.08,-1.016
1.56176e-05,-5.08,-1.016
1.5618000000000002e-05,-5.08,-1.016
1.56184e-05,-5.08,-1.016
1.56188e-05,-5.08,-1.016
1.56192e-05,-5.08,-1.016
1.5619600000000002e-05,-5.08,-1.016
1.562e-05,-5.08,-1.016
1.56204e-05,-5.08,-1.016
1.56208e-05,-5.08,-1.016
1.5621200000000002e-05,-5.08,-1.016
1.56216e-05,-5.08,-1.016
1.5622e-05,-5.08,-1.016
1.56224e-05,-5.08,-1.016
1.56228e-05,-5.08,-1.016
1.56232e-05,-5.08,-1.016
1.56236e-05,-5.08,-1.016
1.5624e-05,-5.08,-1.016
1.56244e-05,-5.08,-1.016
1.56248e-05,-5.08,-1.016
1.56252e-05,-5.08,-1.016
1.56256e-05,-5.08,-1.016
1.5626e-05,-5.08,-1.016
1.56264e-05,-5.08,-1.016
1.56268e-05,-5.08,-1.016
1.5627200000000002e-05,-5.08,-1.016
1.56276e-05,-5.08,-1.016
1.5628e-05,-5.08,-1.016
1.56284e-05,-5.08,-1.016
1.5628800000000002e-05,-5.08,-1.016
1.56292e-05,-5.08,-1.016
1.56296e-05,-5.08,-1.016
1.563e-05,-5.08,-1.016
1.5630400000000002e-05,-5.08,-1.016
1.56308e-05,-5.08,-1.016
1.56312e-05,-5.08,-1.016
1.56316e-05,-5.08,-1.016
1.5632000000000002e-05,-5.08,-1.016
1.56324e-05,-5.08,-1.016
1.56328e-05,-5.08,-1.016
1.56332e-05,-5.08,-1.016
1.5633600000000002e-05,-5.08,-1.016
1.5634e-05,-5.08,-1.016
1.56344e-05,-5.08,-1.016
1.56348e-05,-5.08,-1.016
1.56352e-05,-5.08,-1.016
1.56356e-05,-5.08,-1.016
1.5636e-05,-5.08,-1.016
1.56364e-05,-5.08,-1.016
1.56368e-05,-5.08,-1.016
1.56372e-05,-5.08,-1.016
1.56376e-05,-5.08,-1.016
1.5638000000000002e-05,-5.08,-1.016
1.56384e-05,-5.08,-1.016
1.56388e-05,-5.08,-1.016
1.56392e-05,-5.08,-1.016
1.5639600000000002e-05,-5.08,-1.016
1.564e-05,-5.08,-1.016
1.56404e-05,-5.08,-1.016
1.56408e-05,-5.08,-1.016
1.5641200000000002e-05,-5.08,-1.016
1.56416e-05,-5.08,-1.016
1.5642e-05,-5.08,-1.016
1.56424e-05,-5.08,-1.016
1.5642800000000002e-05,-5.08,-1.016
1.56432e-05,-5.08,-1.016
1.56436e-05,-5.08,-1.016
1.5644e-05,-5.08,-1.016
1.5644400000000002e-05,-5.08,-1.016
1.56448e-05,-5.08,-1.016
1.56452e-05,-5.08,-1.016
1.56456e-05,-5.08,-1.016
1.5646e-05,-5.08,-1.016
1.56464e-05,-5.08,-1.016
1.56468e-05,-5.08,-1.016
1.56472e-05,-5.08,-1.016
1.56476e-05,-5.08,-1.016
1.5648e-05,-5.08,-1.016
1.56484e-05,-5.08,-1.016
1.56488e-05,-5.08,-1.016
1.56492e-05,-5.08,-1.016
1.56496e-05,-5.08,-1.016
1.565e-05,-5.08,-1.016
1.5650400000000002e-05,-5.08,-1.016
1.56508e-05,-5.08,-1.016
1.56512e-05,-5.08,-1.016
1.56516e-05,-5.08,-1.016
1.5652000000000002e-05,-5.08,-1.016
1.56524e-05,-5.08,-1.016
1.56528e-05,-5.08,-1.016
1.56532e-05,-5.08,-1.016
1.5653600000000002e-05,-5.08,-1.016
1.5654e-05,-5.08,-1.016
1.56544e-05,-5.08,-1.016
1.56548e-05,-5.08,-1.016
1.5655200000000002e-05,-5.08,-1.016
1.56556e-05,-5.08,-1.016
1.5656e-05,-5.08,-1.016
1.56564e-05,-5.08,-1.016
1.56568e-05,-5.08,-1.016
1.56572e-05,-5.08,-1.016
1.56576e-05,-5.08,-1.016
1.5658e-05,-5.08,-1.016
1.56584e-05,-5.08,-1.016
1.56588e-05,-5.08,-1.016
